Wall R value,Roof R value,HVAC COP,Window U value,Window SGHC,Cool setpoint,Light Pwr Density,PV Tilt angle,Electricity:Facility,Photovoltaic:ElectricityProduced,ElectricityProduced:Facility,ElectricityPurchased:Facility,ElectricitySurplusSold:Facility,ElectricityNet:Facility
12.066460448259463,36.45005144181868,5.161677233253136,6.362889743402872,0.3944000040834565,24.561548359572225,5.035347896084458,11.30201604602993,64688.97974358194,14185.333591663626,13901.626919830556,52201.069631379934,1413.7168076342705,50787.35282374485
12.178750143251019,40.05453580166727,4.689963181900127,1.1525755836982154,0.4165622915189707,24.263713054852108,11.90777689166191,19.668152733212864,64859.85171077698,14193.6899839545,13909.81618427545,52362.871833167264,1412.836306661053,50950.035526506304
24.55024591230927,43.40466537865399,4.769171379045572,5.139369355509238,0.40949731088122227,21.625258710895764,14.171223088630228,28.49506190867835,52362.43546486066,14203.831019505638,13919.754399115453,40006.82463022016,1564.1435644739774,38442.68106574634
15.468871099858932,34.1741843946734,4.936080640600297,3.8237909403242165,0.6736507910806188,23.45186664485825,14.159322636898185,24.12527022362648,63780.837121369594,14195.394704758484,13911.4868106635,51267.60821671198,1398.257906004788,49869.350310707814
16.334203818580377,29.20494322212936,3.8007393179114994,3.1369247985731,0.3881398551024063,22.163476117460178,11.849690606313422,24.524199325466945,69967.96291966432,13770.038168743235,13494.637405368327,57732.55554092668,1259.230026623414,56473.325514303906
16.66263096319131,26.9849321546879,4.041037999303439,1.6628441564754803,0.6854543833832571,21.176295116482343,11.664531736632089,25.361628966480247,68653.75272421283,14064.342041401722,13783.055200573608,56196.33940174025,1325.641878097243,54870.69752364317
20.425979707293624,30.176367849960915,3.7946821155609305,2.259037767820471,0.2244586980633212,21.283632220189844,9.282220885802413,28.600223125391985,59173.34730840879,14145.207651905279,13862.30349886705,46782.52377584467,1471.4799662953494,45311.04380955024
16.907603394530256,36.1612532741031,4.97086696934606,6.373093897862365,0.5522007456822455,23.648709763288124,12.188786158062346,25.56886894180412,66909.10004847389,14189.970810929335,13906.171394710816,54395.317330260885,1392.3886764892457,53002.928653772185
18.906398595879143,41.93095015026809,5.218253224007015,4.086063242719216,0.28190981023082695,23.48414163462302,14.025432959079312,11.88897912957847,66307.02428044064,14194.09421971419,13910.212335319962,53772.900186800754,1376.0882416846437,52396.81194511541
9.028333870377455,26.017001188054053,5.133223267982288,6.003988162342008,0.5580888485804151,23.11630395044534,13.334268967164242,18.806437817191345,59698.66149059488,14176.594478451338,13893.06258888239,47245.895771236836,1440.2968695320283,45805.59890170356
7.4224759993504,43.85564221292515,3.8243135187115618,5.952877284935976,0.39034752294358427,24.65438596502461,12.337401359286499,24.95977115071997,58789.437761313115,14204.643855108017,13920.550978005882,46331.77473172603,1462.887948412291,44868.88678331389
8.488005376122095,26.37925990199036,4.628221966129726,2.222681755545865,0.4461179985235772,24.377818516848883,12.785583034676648,25.409345457408737,49632.95888018265,14094.085302050684,13812.203596009716,37370.216866256174,1549.4615820777344,35820.75528417802
14.342477904403822,36.71625961310794,4.958626276701258,2.9845573409028887,0.4446412601490829,21.324565179244118,11.287420134756779,23.831584838561184,58515.99698580532,14017.154303520147,13736.811217449767,46211.392888144015,1432.2071197808618,44779.18576836366
10.636066298737564,29.688402091637567,4.684118441568739,3.330841996402505,0.41699914176304054,21.57071407335988,10.983895111270968,27.87418043350399,78604.73245253522,14202.094464162099,13918.052574878833,65982.68397990995,1296.0041022470032,64686.67987766376
16.135577915619134,41.793542799116466,4.922884049115424,3.3953326032007967,0.3666120818275861,24.573456362120478,9.211534192184487,19.827359195893933,34524.14570788176,13799.9431868265,13523.944323090001,22738.271788250324,1738.0704034650303,21000.201384784326
23.096702015767402,28.6569789492525,4.730116874654533,6.784240140669643,0.6515353972521297,22.00523717183482,10.681922911165323,17.386769447885506,56951.61350024433,14192.03834560947,13908.197578697374,44541.10304398923,1497.6871224375968,43043.41592155146
18.422067730156492,38.96513716028947,3.7214265035751475,2.696747901122109,0.5831340441918805,21.649754812693004,14.61263760603185,26.677966157406498,72006.24518081728,14170.6228130312,13887.210356770594,59428.746463917196,1309.711639871394,58119.03482404588
8.228828210969649,29.35636984926148,4.761359944917142,6.047395478756739,0.38138267137537446,22.84981840985918,5.520403452554784,12.4506588386703,58452.368770808454,14132.973729978503,13850.31425537902,46049.95954933383,1447.905033896981,44602.05451543747
21.488691189222145,35.25304471741952,3.9370541473977054,4.313548816468718,0.578232156000171,22.72988935624904,10.004542737735754,25.176072936534283,54165.5532825477,13912.426860996704,13634.178323776705,41994.92851152617,1463.55355274599,40531.37495878125
6.172584419600449,35.12031872826877,4.880609082558731,1.6681154971957877,0.3564923829978631,23.53676640244111,14.268193464752072,23.41932963549508,52716.1056583491,14201.271515085742,13917.246084784134,40351.23240028767,1552.3728267204463,38798.85957356668
7.9386056976122665,42.997068048142495,4.749838047376125,1.6989664065147687,0.6882137366016371,24.22779909461147,9.838208787329174,14.77392418147529,45452.845923912835,14059.397119513915,13778.209177123657,33267.12812316331,1592.4913763722295,31674.636746791006
24.761856527912784,39.66700140968829,3.9111548368815257,2.6358542914915675,0.4208665526687432,24.27270791410623,9.33735023598886,26.49446512016498,59313.47010087578,14125.98747171482,13843.467722280564,46927.088102443384,1457.0857238423207,45470.002378601384
5.110755095640589,38.206165772404255,5.211946112793202,5.480331053941891,0.6014252897877927,24.595431674946674,8.030507313415272,18.647351616409686,47112.91977188008,14100.66691104467,13818.653572823736,34907.62285078128,1613.3566517377456,33294.2661990436
20.271534037493602,29.818904974408046,4.056218886699852,6.2846861607327265,0.5670901799463868,21.71930203417651,10.518076477281653,21.090376514311977,48625.039645783785,14004.799845478554,13724.70384856905,36484.66639523707,1584.330598030599,34900.3357972067
7.464770725288716,37.26829911342702,3.7130923938200957,1.2054535452718051,0.439124920231282,21.38512910475466,7.814415417836219,20.07128634936997,36722.026872747556,14204.503998968059,13920.413918988716,24604.027460182402,1802.414506425337,22801.61295375649
17.470920121500107,43.84005883805109,3.562690002623147,3.7016464254220836,0.21704703648280627,22.644455543572153,8.352555342975139,17.045933452279698,45890.91948678142,14204.320954774439,13920.234535678881,33609.588449769624,1638.903498670056,31970.68495110016
7.107096153552,37.84670324761909,3.8934631615349478,2.617775776022443,0.593796619359758,22.26327961625068,5.494588953498644,27.612677353049097,46671.518398425316,14146.14916898191,13863.226185602201,34418.59293677521,1610.3007239508859,32808.2922128242
21.190752118069202,44.32486110903065,3.97322001834606,6.427997695021281,0.5741387461666979,21.789495709631545,7.494103614611309,28.3450561846817,72976.63006630047,14179.655192905271,13896.062089047267,60397.79776922822,1317.229791972786,59080.56797725488
15.192219847117025,37.78402237464082,4.274790482678541,6.724212629450962,0.4032601521878549,24.036285211559843,8.083236058411142,22.02689974378171,55649.74547841117,14189.022990852282,13905.242531035303,43248.37381235083,1503.8708649853488,41744.502947364614
13.814646159616066,35.68488567018946,4.229379687447718,3.6548873192839393,0.29582104265354814,22.21500036396245,14.083857476540832,24.05866939398713,64346.906203556486,13795.43981497493,13519.531018675521,52161.70650134194,1334.3313164546707,50827.375184888144
10.682139904589107,25.12044690190775,5.020206179274695,6.84346934093641,0.6596644013482122,21.525434856363987,12.086369849008381,12.364742170014102,63425.98737107472,13848.866839045077,13571.889502264243,51219.860153813526,1365.7622850140647,49854.0978687985
17.603812822016025,41.6796830709582,4.0304559457769304,3.0761265551983836,0.6156807618037371,24.569019364187586,11.609334901891083,13.415727609454835,65567.37569604944,13874.693229754292,13597.199365159135,53307.710901865845,1337.534570973484,51970.176330892085
5.335604964600293,35.67529185862732,4.639310362582719,6.952205118391013,0.6547786147455702,24.54743523985472,12.333106575632488,13.951656711799407,60369.15809395588,14175.362184072656,13891.854940391107,47911.47894894699,1434.1757953812228,46477.30315356532
15.134311558149927,40.25093831157064,4.841670613778725,2.4593912941285168,0.4960810072674797,21.814757939487375,11.38035013137694,23.743481440798668,63665.90292408225,14158.872070966238,13875.694629546975,51207.94129564072,1417.7330011064357,49790.20829453478
9.210796458037562,33.250868019913014,3.8632641486612527,1.8024998634663345,0.49032461624039825,23.737958725369428,11.630462476327882,22.703354687886982,69253.11868270629,13879.076038910358,13601.494518132089,56935.06076689941,1283.4366023161258,55651.62416458391
8.348915772688859,43.541000202408,5.354924086492127,2.3744999593230043,0.5578304894639678,24.910165432456672,13.75356748942852,14.044626702721247,62522.83093015633,14100.176309404655,13818.172783216305,50108.723056026676,1404.0649090906568,48704.658146935995
23.453488972049183,37.315260686009644,4.4895242055710325,3.797974182522526,0.5933620351081302,23.162738366865884,11.651378830193112,20.052835661903856,74214.25147197123,14202.532533910082,13918.48188323183,61593.389812691945,1297.6202239594115,60295.76958873193
19.989214134325007,27.75786646654702,5.337722043258525,3.2686398950742106,0.5911678263929776,21.31347410093902,14.637772596775712,29.022942354269688,40369.8033306766,14204.139218515107,13920.056434144864,28181.49455991572,1731.7476633863544,26449.74689652968
15.160603140582523,28.028619517777443,4.040601459488379,1.1511473798028145,0.3512267815678853,24.536168275701424,6.7411416705535085,28.453942517009775,41507.54950189635,14191.925276949833,13908.086771410997,29278.80380138076,1679.3410708956255,27599.462730485477
19.81339662279442,40.600397201381206,5.397130914901842,2.912943731499432,0.23246019007107055,22.751510739353275,7.598617570633694,25.163769302397455,40531.769551790116,14093.34228595733,13811.475440238126,28402.751426540886,1682.457314989277,26720.294111550902
23.42852965365122,37.68745970616739,4.841021055863909,5.355348752772117,0.572585103751336,22.281006699586804,7.481811295579735,25.35828714878793,43724.31572532188,14193.661391551428,13909.78816372041,31460.853561794254,1646.3260002021157,29814.527561591633
21.968307839897882,37.734002437440964,5.458337608540743,3.5375182902826037,0.3174531394746738,24.801346796616702,7.677899109627888,19.660079358214524,41927.87796378105,14089.454996418057,13807.6658964898,29771.825589657317,1651.6135223680471,28120.212067289885
9.103836685634981,35.66991977816942,3.656225238209246,1.426858969650982,0.4411776035657883,24.97108788499842,8.36061450844789,12.709993346279848,49238.43523828664,13813.39533065535,13537.127424042124,37239.78012168542,1538.4723074446586,35701.3078142407
15.4732432872998,39.442289261162244,3.5463248049429534,1.553208213680698,0.552264592972723,22.50304379872861,13.918666929102585,22.899863038998408,75746.01180248648,14162.280495525007,13879.034885614363,63182.56074697823,1315.5838301036472,61866.976916874875
5.233652384192378,43.32236640056988,5.347755621961668,6.34657178128252,0.25826317038394714,24.148091343145154,14.442359840713682,29.561969794247975,71636.9734777722,14199.989589783694,13915.989797988113,59033.53332683679,1312.5496470549945,57720.983679781886
17.4049719829745,31.839553241966417,5.185385042946251,2.2019970638177995,0.34588136260376146,24.89022727508992,13.45601430474557,21.8978242489438,67405.96457738228,14143.546925255816,13860.6759867506,54887.087406546336,1341.7988159098834,53545.28859063707
19.894780308807213,31.94363824063622,5.179214345323952,6.318127693291083,0.21193040507625177,23.307182922941127,12.392670737699156,13.021136213778853,62820.93336640054,13829.233979053406,13552.649299472521,50608.93342950493,1340.649362587656,49268.2840669165
21.01659900541111,26.56374314080243,3.8356155188973284,2.329411563536824,0.23642786509515545,24.675919905089597,7.564722630946087,19.75168841198963,44056.92342944353,14092.002466943493,13810.162417604603,31905.737124749132,1658.9761129021479,30246.761011846207
13.675818493006602,27.669243432291218,4.035409668096038,5.370953196460581,0.3259730718520297,21.123387998674843,14.321822673289157,10.03415810567777,75562.20914988511,13663.711194271933,13390.436970386638,63400.16827546011,1228.3960959565454,62171.77217950381
11.699806892760238,33.392992687927894,5.202185040197057,2.8662920171718924,0.35884793992892944,23.710294557053494,9.530531345414275,20.955356033903513,50627.26119650163,14122.832901532029,13840.376243501423,38323.31343927246,1536.4284862695442,36786.88495300393
25.0,45.0,5.5,7.0,0.2,25.0,15.0,30.0,73217.26769607786,13707.575767913655,13433.424252555513,61035.46202142784,1251.6185779009988,59783.84344352721
